"sales_id","shop_id","week_no","start_date","end_date","sales_amount","sales_target","item_sold","transactions","staff_hours","staff_hours_target","labour_cost","labour_cost_target","total_tax","sales_status"
"5120664","38","5","42751","42757","38680.34","17000.00","5977.00","3068","14.739583333333","0","5984","2800.00","5044.86","1"
"5120666","39","5","42751","42757","30714.00","17000.00","4780.00","2378","13.177083333333","0","5068","2800.00","4006.44","1"
"5120668","40","5","42751","42757","35838.89","17000.00","5851.00","2530","14.729166666667","0","5680","2800.00","4677.42","1"
"5120670","41","5","42751","42757","27376.30","17000.00","4393.00","2071","12.841678240741","0","4987","2800.00","3570.95","1"
"5120672","42","5","42751","42757","23057.92","17000.00","3671.00","1856","10.84375","0","4183","2800.00","3007.39","1"
"5120674","43","5","42751","42757","27900.88","17000.00","4482.00","2088","12.71875","0","4915","2800.00","3639.52","1"
"5120676","44","5","42751","42757","27461.20","17000.00","4506.00","2138","14","0","5377","2800.00","3582.48","1"
"5120678","45","5","42751","42757","15789.12","17000.00","2646.00","1638","7.40625","0","2851","2800.00","2060.13","1"
"5120680","46","5","42751","42757","17172.34","17000.00","2675.00","1450","8.7166782407407","0","3384","2800.00","2240.61","1"
"5120682","48","5","42751","42757","11970.52","17000.00","1871.00","770","8.6145833333333","0","3216","2800.00","1562.69","1"
"5120684","49","5","42751","42757","10850.06","17000.00","1382.00","976","6.6875","0","2513","2800.00","1416.66","1"
"5120686","50","5","42751","42757","10364.85","17000.00","1312.00","726","7.3619560185185","0","2940","2800.00","1353.28","1"
"5120688","55","5","42751","42757","16070.86","17000.00","2722.00","1855","9.0625","0","3497","2800.00","2096.24","1"
"5120690","56","5","42751","42757","21258.74","17000.00","3351.00","1898","9.7916666666667","0","3691","2800.00","2773.40","1"
"5120692","57","5","42751","42757","24235.46","17000.00","3793.00","2268","12.143761574074","0","4626","2800.00","3161.25","1"
"5120694","58","5","42751","42757","12160.64","17000.00","1981.00","1254","10.791666666667","0","4074","2800.00","1594.72","1"
"5120696","59","5","42751","42757","0.00","17000.00","0.00","0","0","0","0","2800.00","0.00","1"
"5120698","60","5","42751","42757","43404.97","17000.00","6520.00","3875","12.5625","0","4799","2800.00","5662.36","1"
"5120700","61","5","42751","42757","19622.80","17000.00","3285.00","1586","8.125","0","3101","2800.00","2560.55","1"
"5120702","62","5","42751","42757","7567.14","17000.00","791.00","567","4.6770833333333","0","1770","2800.00","987.45","1"
"5120704","63","5","42751","42757","32772.50","17000.00","5469.00","2571","13.541666666667","0","5276","2800.00","4276.87","1"
"5120706","64","5","42751","42757","13759.42","17000.00","2208.00","1252","9.4791666666667","0","3493","2800.00","1795.31","1"
"5120708","65","5","42751","42757","0.00","17000.00","0.00","0","0","0","0","2800.00","0.00","1"
"5120710","66","5","42751","42757","13521.36","17000.00","2226.00","1053","8.1354166666667","0","3094","2800.00","1763.48","1"
"5120712","67","5","42751","42757","42877.28","17000.00","6243.00","3667","8.6041666666667","0","3281","2800.00","5603.93","1"
"5120714","68","5","42751","42757","19095.70","17000.00","3112.00","1511","12.291666666667","0","4473","2800.00","2490.58","1"
"5120716","69","5","42751","42757","7090.32","17000.00","1287.00","848","4.6125115740741","0","1781","2800.00","925.20","1"
"5120718","70","5","42751","42757","7400.60","17000.00","1266.00","859","5.1979166666667","0","1970","2800.00","965.18","1"
"5120720","71","5","42751","42757","10566.66","17000.00","1742.00","1169","6.6979166666667","0","2504","2800.00","1377.95","1"
"5120722","72","5","42751","42757","16121.70","17000.00","2542.00","1407","8.46875","0","3310","2800.00","74205","1"
"5120724","73","5","42751","42757","9935.32","17000.00","1795.00","1166","5.8854166666667","0","2251","2800.00","1295.32","1"
"5120726","74","5","42751","42757","13617.60","17000.00","2282.00","1512","6.71875","0","2591","2800.00","1776.71","1"
"5120728","75","5","42751","42757","11171.20","17000.00","1218.00","959","5.3854166666667","0","2009","2800.00","1457.48","1"
"5120730","76","5","42751","42757","24625.83","17000.00","3750.00","2457","11.71875","0","4445","2800.00","3210.74","1"
"5120732","77","5","42751","42757","6909.30","17000.00","847.00","546","6.6599074074074","0","2558","2800.00","901.67","1"
"5120734","78","5","42751","42757","21883.74","17000.00","3352.00","1809","10.96875","0","4156","2800.00","2854.76","1"
"5120736","79","5","42751","42757","67133.76","17000.00","9889.00","5623","18.318796296296","0","6983","2800.00","8756.41","1"
"5120738","80","5","42751","42757","22646.34","17000.00","3634.00","2097","10.083333333333","0","3575","2800.00","386519","1"
"5120740","81","5","42751","42757","7145.54","17000.00","1035.00","611","6.03125","0","2296","2800.00","932.17","1"
"5120742","82","5","42751","42757","20984.50","17000.00","3397.00","1626","11.791666666667","0","4445","2800.00","2739.36","1"
"5120744","83","5","42751","42757","21813.81","17000.00","3599.00","2263","18.104166666667","0","6784","2800.00","345308","1"
"5120746","84","5","42751","42757","5549.24","17000.00","700.00","466","5.0520833333333","0","1871","2800.00","725.02","1"
"5120748","85","5","42751","42757","10850.20","17000.00","1749.00","1197","6.7395833333333","0","2533","2800.00","1414.88","1"
"5120750","86","5","42751","42757","31280.59","17000.00","5147.00","2491","17.291666666667","0","5714","2800.00","796109","1"
"5120752","87","5","42751","42757","18910.40","17000.00","3096.00","1801","10.84375","0","4322","2800.00","2466.60","1"
"5120754","88","5","42751","42757","30844.92","17000.00","5056.00","3066","15.197916666667","0","5268","2800.00","4024.51","1"
"5120756","89","5","42751","42757","15150.95","17000.00","2173.00","1370","7.9895833333333","0","2714","2800.00","1977.43","1"
"5120758","90","5","42751","42757","8128.50","17000.00","1003.00","611","5.90625","0","2199","2800.00","1061.13","1"
"5120760","91","5","42751","42757","24819.30","17000.00","3832.00","1872","10.84375","0","4308","2800.00","3239.64","1"
"5120762","92","5","42751","42757","8192.75","17000.00","975.00","523","5.9895833333333","0","2289","2800.00","1069.18","1"
"5120764","93","5","42751","42757","14120.44","17000.00","2307.00","1126","7.7291666666667","0","2966","2800.00","1841.83","1"
"5120766","94","5","42751","42757","19810.28","17000.00","3191.00","1558","9.9875231481481","0","3823","2800.00","2584.37","1"
"5120768","95","5","42751","42757","8526.60","17000.00","1070.00","577","5.6875","0","2105","2800.00","1112.71","1"
"5120770","96","5","42751","42757","15611.71","17000.00","2521.00","1239","7.8854166666667","0","3025","2800.00","2036.94","1"
"5120772","97","5","42751","42757","5616.71","17000.00","625.00","331","4.4562615740741","0","1689","2800.00","736.33","1"
"5120774","98","5","42751","42757","15668.76","17000.00","2418.00","1267","10.4375","0","4001","2800.00","2043.58","1"
"5120776","99","5","42751","42757","1707692","17000.00","867.00","438","6.875","0","2516","2800.00","857.93","1"
"5120778","100","5","42751","42757","12945.42","17000.00","2082.00","1155","9.3125","0","3608","2800.00","1689.21","1"
"5120780","101","5","42751","42757","6576.36","17000.00","1176.00","491","5.9270833333333","0","2169","2800.00","859.20","1"
"5120782","102","5","42751","42757","35459.86","17000.00","5381.00","2794","16.635416666667","0","6318","2800.00","4625.18","1"
"5120784","103","5","42751","42757","13937.29","17000.00","1458.00","817","8.0729166666667","0","3003","2800.00","1818.74","1"
"5120786","104","5","42751","42757","25991.92","17000.00","4120.00","2403","15.154178240741","0","4420","2800.00","3390.17","1"
"5120788","105","5","42751","42757","9945.27","17000.00","1394.00","883","6.40625","0","2501","2800.00","1302.51","1"
"5194301","17","6","42758","42764","15896.68","18000.00","2953.00","1668","8.65625","0.0097222222222222","3279","3200.00","81541","1"
"5194303","20","6","42758","42764","28314.24","17000.00","4633.00","2352","12.947928240741","0","4920","2800.00","3693.60","1"
"5194305","27","6","42758","42764","37450.18","17000.00","6071.00","2686","14.229166666667","0","5517","2800.00","4887.44","1"
"5194307","28","6","42758","42764","18331.56","17000.00","3015.00","1559","9.1145833333333","0","3434","2800.00","2391.55","1"
"5194309","30","6","42758","42764","39433.38","17000.00","6643.00","2953","16","0","6216","2800.00","5147.79","1"
"5194311","31","6","42758","42764","24624.58","17000.00","3785.00","1771","9.8437615740741","0","3778","2800.00","3212.47","1"
"5194313","33","6","42758","42764","18009.30","17000.00","2931.00","1482","9.375","0","3485","2800.00","2350.93","1"
"5194315","34","6","42758","42764","18051.75","17000.00","3004.00","1441","6.6666666666667","0","2488","2800.00","2354.72","1"
"5194317","36","6","42758","42764","20330.18","17000.00","3571.00","1929","9.4166666666667","0","3633","2800.00","2652.97","1"
"5194319","37","6","42758","42764","26869.39","17000.00","4436.00","2751","12.877152777778","0","4948","2800.00","3508.16","1"
"5194321","38","6","42758","42764","38670.80","17000.00","5942.00","3163","14.041666666667","0","5421","2800.00","5043.55","1"
"5194323","39","6","42758","42764","32052.52","17000.00","5024.00","2459","13.270833333333","0","5109","2800.00","4183.89","1"
"5194325","40","6","42758","42764","35786.08","17000.00","5707.00","2495","15.21875","0","5860","2800.00","4672.33","1"
"5194327","41","6","42758","42764","26730.16","17000.00","4442.00","2073","12.125","0","4707","2800.00","3486.62","1"
"5194329","42","6","42758","42764","23830.10","17000.00","3707.00","1945","10.166666666667","0","3924","2800.00","3108.19","1"
"5194331","43","6","42758","42764","26209.59","17000.00","4287.00","1932","12.864583333333","0","4924","2800.00","3419.32","1"
"5194333","44","6","42758","42764","29584.56","17000.00","4807.00","2259","13.979166666667","0","5375","2800.00","3859.79","1"
"5194335","45","6","42758","42764","17379.37","17000.00","2901.00","1793","7.5729166666667","0","2904","2800.00","2267.40","1"
"5194337","46","6","42758","42764","18178.25","17000.00","2751.00","1490","7.1041666666667","0","2672","2800.00","2370.92","1"
"5194339","48","6","42758","42764","11951.62","17000.00","1919.00","820","8.6229282407407","0","3215","2800.00","1564.17","1"
"5194341","49","6","42758","42764","2924923","17000.00","1229.00","902","6.3541666666667","0","2401","2800.00","1293.51","1"
"5194343","50","6","42758","42764","10561.30","17000.00","1332.00","722","6.5104166666667","0","2634","2800.00","1378.98","1"
"5194345","55","6","42758","42764","16603.92","17000.00","2901.00","1885","9.5604282407407","0","3687","2800.00","97216","1"
"5194347","56","6","42758","42764","21263.20","17000.00","3346.00","1921","10.041666666667","0","3759","2800.00","2774.28","1"
"5194349","57","6","42758","42764","24177.74","17000.00","3771.00","2241","13.114583333333","0","4981","2800.00","3152.67","1"
"5194351","58","6","42758","42764","12090.50","17000.00","1900.00","1221","10.458333333333","0","3942","2800.00","1581.77","1"
"5194353","59","6","42758","42764","0.00","17000.00","0.00","0","0","0","0","2800.00","0.00","1"
"5194355","60","6","42758","42764","45945.30","17000.00","6764.00","3999","12.854166666667","0","4904","2800.00","5993.89","1"
"5194357","61","6","42758","42764","21625.20","17000.00","3592.00","1643","8.5416666666667","0","3280","2800.00","2821.71","1"
"5194359","62","6","42758","42764","7687.26","17000.00","827.00","591","4.7375115740741","0","1791","2800.00","1003.09","1"
"5194361","63","6","42758","42764","35154.48","17000.00","5960.00","2724","14.766701388889","0","5724","2800.00","4589.87","1"
"5194363","64","6","42758","42764","16613.90","17000.00","2551.00","1476","9.4270833333333","0","3543","2800.00","2169.26","1"
"5194365","65","6","42758","42764","0.00","17000.00","0.00","0","0","0","0","2800.00","0.00","1"
"5194367","66","6","42758","42764","15136.54","17000.00","2499.00","1182","8.625","0","3301","2800.00","27242","1"
"5194369","67","6","42758","42764","44636.30","17000.00","6478.00","3751","10.11568287037","0","3860","2800.00","1435982","1"
"5194371","68","6","42758","42764","19930.10","17000.00","3225.00","1559","11.78125","0","4264","2800.00","2599.35","1"
"5194373","69","6","42758","42764","3948.30","17000.00","692.00","453","3.25","0","1282","2800.00","515.32","1"
"5194375","70","6","42758","42764","1859969","17000.00","1176.00","790","4.84375","0","1837","2800.00","911.99","1"
"5194377","71","6","42758","42764","10192.84","17000.00","1659.00","1122","6.5104166666667","0","2431","2800.00","1329.09","1"
"5194379","72","6","42758","42764","16874.20","17000.00","2667.00","1491","8.6666666666667","0","3332","2800.00","2201.28","1"
"5194381","73","6","42758","42764","10471.42","17000.00","1861.00","1217","6.7333680555556","0","2573","2800.00","1365.43","1"
"5194383","74","6","42758","42764","11810.40","17000.00","1930.00","1290","5.8333333333333","0","2272","2800.00","1541.00","1"
"5194385","75","6","42758","42764","9406.94","17000.00","1039.00","810","4.625","0","1725","2800.00","1227.32","1"
"5194387","76","6","42758","42764","25976.89","17000.00","3943.00","2580","11.958333333333","0","4542","2800.00","3386.98","1"
"5194389","77","6","42758","42764","7452.50","17000.00","911.00","591","5.7062615740741","0","2163","2800.00","972.54","1"
"5194391","78","6","42758","42764","22383.42","17000.00","3459.00","1764","10.708333333333","0","4061","2800.00","2919.84","1"
"5194393","79","6","42758","42764","66665.29","17000.00","9911.00","5590","18.706261574074","0","7095","2800.00","8694.55","1"
"5194395","80","6","42758","42764","23537.84","17000.00","3822.00","2171","10.291666666667","0","3895","2800.00","3075.23","1"
"5194397","81","6","42758","42764","7207.23","17000.00","1054.00","602","6.2708333333333","0","2387","2800.00","940.15","1"
"5194399","82","6","42758","42764","22328.46","17000.00","3642.00","1759","12.404178240741","0","4666","2800.00","2914.68","1"
"5194401","83","6","42758","42764","24353.19","17000.00","4011.00","2400","17.5625","0","6617","2800.00","3176.41","1"
"5194403","84","6","42758","42764","4952.37","17000.00","625.00","416","4.8333333333333","0","1791","2800.00","647.13","1"
"5194405","85","6","42758","42764","15773.60","17000.00","2512.00","1690","7.8333333333333","0","2950","2800.00","2056.87","1"
"5194407","86","6","42758","42764","33245.68","17000.00","5433.00","2605","18.585555555556","0","6134","2800.00","4335.57","1"
"5194409","87","6","42758","42764","19563.30","17000.00","3213.00","1828","10.739583333333","0","4283","2800.00","238231","1"
"5194411","88","6","42758","42764","31782.64","17000.00","5255.00","3132","14.604166666667","0","5541","2800.00","4147.29","1"
"5194413","89","6","42758","42764","14545.69","17000.00","2119.00","1305","7.8031828703704","0","2881","2800.00","1898.39","1"
"5194415","90","6","42758","42764","7515.60","17000.00","964.00","572","5.6458333333333","0","2104","2800.00","981.31","1"
"5194417","91","6","42758","42764","26491.96","17000.00","4073.00","1961","10.34375","0","4161","2800.00","3458.41","1"
"5194419","92","6","42758","42764","8265.19","17000.00","945.00","495","5.9270833333333","0","2262","2800.00","1081.31","1"
"5194421","93","6","42758","42764","14159.86","17000.00","2315.00","1110","7.90625","0","2990","2800.00","1847.10","1"
"5194423","94","6","42758","42764","23143.18","17000.00","3651.00","1780","10.385416666667","0","4004","2800.00","3019.36","1"
"5194425","95","6","42758","42764","2442287","17000.00","1087.00","563","6.2687615740741","0","2329","2800.00","1120.68","1"
"5194427","96","6","42758","42764","17025.44","17000.00","2698.00","1342","8.25","0","3134","2800.00","2221.43","1"
"5194429","97","6","42758","42764","5673.18","17000.00","636.00","347","4.5","0","1675","2800.00","742.47","1"
"5194431","98","6","42758","42764","16022.59","17000.00","2477.00","1291","9.8865046296296","0","3820","2800.00","2089.98","1"
"5194433","99","6","42758","42764","7596.42","17000.00","981.00","493","6.8229166666667","0","2497","2800.00","991.16","1"
"5194435","100","6","42758","42764","14942.91","17000.00","2371.00","1287","8.9583333333333","0","3430","2800.00","1949.92","1"
"5194437","101","6","42758","42764","6333.45","17000.00","1093.00","466","5.9166666666667","0","2166","2800.00","827.25","1"
"5194439","102","6","42758","42764","36858.72","17000.00","5635.00","2801","15.479166666667","0","5938","2800.00","4809.59","1"
"5194441","103","6","42758","42764","14389.84","17000.00","1522.00","865","7.53125","0","2856","2800.00","1877.69","1"
"5194443","104","6","42758","42764","24115.62","17000.00","3882.00","2225","12.520833333333","0","3938","2800.00","3145.59","1"
"5194445","105","6","42758","42764","9083.79","17000.00","1233.00","802","6.3645833333333","0","2483","2800.00","1188.80","1"
"5267958","17","7","42765","42771","14066.06","18000.00","2596.00","1519","8.0625","0.0097222222222222","3057","3200.00","1886.63","1"
"5267960","20","7","42765","42771","28858.45","17000.00","4746.00","2414","13.708333333333","0","5171","2800.00","3764.81","1"
"5267962","27","7","42765","42771","38901.91","17000.00","6244.00","2742","14.729166666667","0","5700","2800.00","5080.70","1"
"5267964","28","7","42765","42771","17281.22","17000.00","2820.00","1466","9.0916782407407","0","3428","2800.00","2254.31","1"
"5267966","30","7","42765","42771","35076.80","17000.00","5902.00","2646","15.09375","0","5868","2800.00","4578.55","1"
"5267968","31","7","42765","42771","25664.48","17000.00","3950.00","1838","11.185428240741","0","4288","2800.00","3348.98","1"
"5267970","33","7","42765","42771","19992.42","17000.00","3206.00","1631","9.90625","0","3675","2800.00","2608.78","1"
"5267972","34","7","42765","42771","18831.26","17000.00","3080.00","1527","7.03125","0","2653","2800.00","2456.20","1"
"5267974","36","7","42765","42771","20313.96","17000.00","3575.00","2031","8.2083333333333","0","3168","2800.00","2650.85","1"
"5267976","37","7","42765","42771","28434.84","17000.00","4579.00","2844","12.552199074074","0","4775","2800.00","661091","1"
"5267978","38","7","42765","42771","39806.20","17000.00","6143.00","3236","13.697916666667","0","5367","2800.00","5191.68","1"
"5267980","39","7","42765","42771","31156.98","17000.00","4849.00","2313","12.958333333333","0","4957","2800.00","4066.94","1"
"5267982","40","7","42765","42771","36535.16","17000.00","5877.00","2545","15.635416666667","0","6017","2800.00","1051747","1"
"5267984","41","7","42765","42771","27323.82","17000.00","4419.00","2102","11.96875","0","4667","2800.00","3565.92","1"
"5267986","42","7","42765","42771","21955.12","17000.00","3447.00","1745","9.6979166666667","0","3695","2800.00","2863.71","1"
"5267988","43","7","42765","42771","27278.83","17000.00","4398.00","2073","13.416666666667","0","5157","2800.00","3558.43","1"
"5267990","44","7","42765","42771","29284.24","17000.00","4826.00","2310","15.914606481481","0","6102","2800.00","3820.48","1"
"5267992","45","7","42765","42771","16392.06","17000.00","2736.00","1741","7.84375","0","3030","2800.00","2138.94","1"
"5267994","46","7","42765","42771","16979.34","17000.00","2562.00","1402","8.4270833333333","0","3186","2800.00","2215.36","1"
"5267996","48","7","42765","42771","12063.08","17000.00","1861.00","795","8.8229166666667","0","3291","2800.00","1580.01","1"
"5267998","49","7","42765","42771","8624.22","17000.00","1094.00","808","6.4270833333333","0","2428","2800.00","1126.02","1"
"5268000","50","7","42765","42771","9895.46","17000.00","1275.00","715","6.6770833333333","0","2669","2800.00","1291.75","1"
"5268002","55","7","42765","42771","16013.30","17000.00","2762.00","1754","8.5416666666667","0","3313","2800.00","69215","1"
"5268004","56","7","42765","42771","21544.93","17000.00","3388.00","1936","9.8333333333333","0","3711","2800.00","2810.46","1"
"5268006","57","7","42765","42771","25013.98","17000.00","3935.00","2310","13.497928240741","0","5055","2800.00","3262.28","1"
"5268008","58","7","42765","42771","12344.38","17000.00","2012.00","1293","10.96875","0","4125","2800.00","1617.69","1"
"5268010","59","7","42765","42771","0.00","17000.00","0.00","0","0","0","0","2800.00","0.00","1"
"5268012","60","7","42765","42771","43184.21","17000.00","6511.00","3777","13.03125","0","4965","2800.00","5633.86","1"
"5268014","61","7","42765","42771","21068.50","17000.00","3549.00","1654","8.9895833333333","0","3440","2800.00","310152","1"
"5268016","62","7","42765","42771","6276.16","17000.00","672.00","505","4.0833333333333","0","1551","2800.00","819.00","1"
"5268018","63","7","42765","42771","34096.50","17000.00","5643.00","2584","13.59375","0","5281","2800.00","4450.35","1"
"5268020","64","7","42765","42771","15500.39","17000.00","2409.00","1416","8.9270833333333","0","3373","2800.00","2022.53","1"
"5268022","65","7","42765","42771","0.00","17000.00","0.00","0","0","0","0","2800.00","0.00","1"
"5268024","66","7","42765","42771","14076.54","17000.00","2336.00","1111","8.03125","0","3079","2800.00","1836.06","1"
"5268026","67","7","42765","42771","44641.81","17000.00","6421.00","3740","10.572916666667","0","4051","2800.00","5826.24","1"
"5268028","68","7","42765","42771","21460.82","17000.00","3442.00","1766","12.445844907407","0","4483","2800.00","2798.97","1"
"5268030","69","7","42765","42771","7571.76","17000.00","1351.00","899","4.0416666666667","0","1600","2800.00","988.04","1"
"5268032","70","7","42765","42771","8328.62","17000.00","1406.00","951","5.0104166666667","0","1907","2800.00","1086.16","1"
"5268034","71","7","42765","42771","10091.28","17000.00","1649.00","1160","6.2916666666667","0","2355","2800.00","1315.94","1"
"5268036","72","7","42765","42771","17643.64","17000.00","2751.00","1578","8.6770833333333","0","3416","2800.00","2301.85","1"
"5268038","73","7","42765","42771","2672147","17000.00","1632.00","1080","6.1604513888889","0","2341","2800.00","1201.73","1"
"5268040","74","7","42765","42771","13548.43","17000.00","2289.00","1512","6.46875","0","2517","2800.00","1767.88","1"
"5268042","75","7","42765","42771","11444.64","17000.00","1297.00","979","6.1041666666667","0","2271","2800.00","1493.38","1"
"5268044","76","7","42765","42771","26173.48","17000.00","3959.00","2589","12.145833333333","0","4619","2800.00","3412.64","1"
"5268046","77","7","42765","42771","7511.66","17000.00","898.00","584","5.1494212962963","0","1979","2800.00","980.16","1"
"5268048","78","7","42765","42771","21686.44","17000.00","3318.00","1777","11.229166666667","0","4252","2800.00","2828.88","1"
"5268050","79","7","42765","42771","69090.73","17000.00","10129.00","5817","19.822974537037","0","7518","2800.00","9010.95","1"
"5268052","80","7","42765","42771","23829.31","17000.00","3949.00","2265","10.041666666667","0","3975","2800.00","3114.22","1"
"5268054","81","7","42765","42771","7065.16","17000.00","1014.00","599","5.7395833333333","0","2195","2800.00","921.62","1"
"5268056","82","7","42765","42771","23909.96","17000.00","4015.00","1871","13.052083333333","0","4953","2800.00","447820","1"
"5268058","83","7","42765","42771","22379.82","17000.00","3685.00","2303","17.800011574074","0","6717","2800.00","2918.66","1"
"5268060","84","7","42765","42771","4933.14","17000.00","628.00","419","4.9770949074074","0","1849","2800.00","644.53","1"
"5268062","85","7","42765","42771","13959.00","17000.00","2248.00","1446","7.2395833333333","0","2728","2800.00","1820.20","1"
"5268064","86","7","42765","42771","33172.48","17000.00","5414.00","2637","17.800104166667","0","5839","2800.00","4326.21","1"
"5268066","87","7","42765","42771","19979.05","17000.00","3266.00","1807","10.65625","0","4241","2800.00","2606.13","1"
"5268068","88","7","42765","42771","31107.20","17000.00","5171.00","3137","14.15625","0","5476","2800.00","4058.65","1"
"5268070","89","7","42765","42771","14202.29","17000.00","2007.00","1284","9.0812615740741","0","3351","2800.00","1853.59","1"
"5268072","90","7","42765","42771","7890.24","17000.00","1050.00","629","5.7916666666667","0","2234","2800.00","1030.21","1"
"5268074","91","7","42765","42771","26954.90","17000.00","4142.00","2035","12.072916666667","0","4774","2800.00","3517.60","1"
"5268076","92","7","42765","42771","8959.86","17000.00","1026.00","551","6.03125","0","2307","2800.00","1169.92","1"
"5268078","93","7","42765","42771","15602.36","17000.00","2527.00","1193","8.1145833333333","0","3117","2800.00","2035.32","1"
"5268080","94","7","42765","42771","21133.80","17000.00","3353.00","1645","10.693773148148","0","4128","2800.00","313135","1"
"5268082","95","7","42765","42771","7436.35","17000.00","899.00","493","6.1354166666667","0","2277","2800.00","970.65","1"
"5268084","96","7","42765","42771","16576.84","17000.00","2605.00","1256","8.25","0","3242","2800.00","2162.90","1"
"5268086","97","7","42765","42771","5870.92","17000.00","653.00","327","4.2916666666667","0","1596","2800.00","767.04","1"
"5268088","98","7","42765","42771","15386.74","17000.00","2381.00","1275","9.1958449074074","0","3534","2800.00","2006.61","1"
"5268090","99","7","42765","42771","6264.80","17000.00","818.00","415","6.1979166666667","0","2268","2800.00","817.50","1"
"5268092","100","7","42765","42771","14564.34","17000.00","2280.00","1252","8.65625","0","3202","2800.00","1900.24","1"
"5268094","101","7","42765","42771","6098.24","17000.00","1091.00","444","5.8312615740741","0","2134","2800.00","795.89","1"
"5268096","102","7","42765","42771","34575.36","17000.00","5237.00","2754","15.864583333333","0","6022","2800.00","4509.83","1"
"5268098","103","7","42765","42771","12448.59","17000.00","1316.00","773","7.1979166666667","0","2728","2800.00","1624.48","1"
"5268100","104","7","42765","42771","23261.58","17000.00","3710.00","2180","11.979166666667","0","3764","2800.00","3034.44","1"
"5268102","105","7","42765","42771","8845.60","17000.00","1236.00","776","6.3333333333333","0","2471","2800.00","1157.92","1"
"5341615","17","8","42772","42778","15009.38","18000.00","2792.00","1613","8.0208333333333","0.0097222222222222","3050","3200.00","2003.20","1"
"5341617","20","8","42772","42778","30304.52","17000.00","4919.00","2563","13.873865740741","0","5242","2800.00","3953.40","1"
"5341619","27","8","42772","42778","39176.19","17000.00","6371.00","2818","14.888229166667","0","5693","2800.00","5114.21","1"
"5341621","28","8","42772","42778","17858.81","17000.00","2912.00","1494","9.6164583333333","0","3616","2800.00","2329.84","1"
"5341623","30","8","42772","42778","34208.74","17000.00","5808.00","2616","14.126875","0","5494","2800.00","4465.14","1"
"5341625","31","8","42772","42778","24608.04","17000.00","3797.00","1819","10.822916666667","0","4145","2800.00","3209.95","1"
"5341627","33","8","42772","42778","19376.82","17000.00","3142.00","1553","9.6997916666667","0","3620","2800.00","2528.42","1"
"5341629","34","8","42772","42778","19097.10","17000.00","3087.00","1480","5.9562615740741","0","2231","2800.00","2490.88","1"
"5341631","36","8","42772","42778","28102.70","17000.00","4937.00","2854","12.553761574074","0","4793","2800.00","3667.67","1"
"5341633","37","8","42772","42778","26892.10","17000.00","4390.00","2743","13.643981481481","0","5240","2800.00","3508.80","1"
"5341635","38","8","42772","42778","39376.30","17000.00","6031.00","3192","14.197916666667","0","5757","2800.00","5135.50","1"
"5341637","39","8","42772","42778","27602.60","17000.00","4317.00","2154","12.708333333333","0","4893","2800.00","621492","1"
"5341639","40","8","42772","42778","35837.59","17000.00","5908.00","2563","14.428958333333","0","5547","2800.00","4679.58","1"
"5341641","41","8","42772","42778","28143.85","17000.00","4555.00","2153","12.864386574074","0","5008","2800.00","3670.99","1"
"5341643","42","8","42772","42778","22471.62","17000.00","3563.00","1787","9.9875115740741","0","3853","2800.00","2930.95","1"
"5341645","43","8","42772","42778","28903.58","17000.00","4614.00","2070","13.579652777778","0","5214","2800.00","3770.79","1"
"5341647","44","8","42772","42778","28389.46","17000.00","4560.00","2217","15.78125","0","6046","2800.00","3703.54","1"
"5341649","45","8","42772","42778","16399.55","17000.00","2695.00","1760","7.59375","0","2879","2800.00","2139.48","1"
"5341651","46","8","42772","42778","16944.88","17000.00","2651.00","1442","8.4354282407407","0","3210","2800.00","2209.25","1"
"5341653","48","8","42772","42778","13121.56","17000.00","1919.00","871","9.0653125","0","3378","2800.00","1713.06","1"
"5341655","49","8","42772","42778","8544.91","17000.00","1079.00","805","6.6041666666667","0","2456","2800.00","1115.54","1"
"5341657","50","8","42772","42778","10237.20","17000.00","1310.00","716","6.7291666666667","0","2704","2800.00","1338.01","1"
"5341659","55","8","42772","42778","15451.08","17000.00","2637.00","1750","8.78125","0","3397","2800.00","2015.67","1"
"5341661","56","8","42772","42778","21737.34","17000.00","3421.00","2001","9.78125","0","3687","2800.00","2835.82","1"
"5341663","57","8","42772","42778","25802.57","17000.00","3982.00","2389","13.950729166667","0","5275","2800.00","3365.19","1"
"5341665","58","8","42772","42778","12427.24","17000.00","2001.00","1288","10.260416666667","0","3866","2800.00","1630.18","1"
"5341667","59","8","42772","42778","0.00","17000.00","0.00","0","0","0","0","2800.00","0.00","1"
"5341669","60","8","42772","42778","43440.91","17000.00","6589.00","3840","12.104166666667","0","4618","2800.00","5667.76","1"
"5341671","61","8","42772","42778","20828.08","17000.00","3483.00","1653","8.4289583333333","0","3237","2800.00","2717.53","1"
"5341673","62","8","42772","42778","6582.18","17000.00","693.00","508","3.78125","0","1429","2800.00","858.90","1"
"5341675","63","8","42772","42778","30822.02","17000.00","5123.00","2426","12.9375","0","5063","2800.00","4023.79","1"
"5341677","64","8","42772","42778","14335.54","17000.00","2274.00","1390","8.2708333333333","0","3124","2800.00","1870.64","1"
"5341679","65","8","42772","42778","0.00","17000.00","0.00","0","0","0","0","2800.00","0.00","1"
"5341681","66","8","42772","42778","15630.52","17000.00","2545.00","1192","8.1979166666667","0","3129","2800.00","2038.98","1"
"5341683","67","8","42772","42778","45551.71","17000.00","6590.00","3897","11.372928240741","0","4340","2800.00","5952.89","1"
